DATE       TIME ,OB,TU,WD,WG,WS,SI
1/19/20 4:00,26.39,97.9,99.2,1.75,0.65,0
1/19/20 5:00,27,97.4,204.2,2.41,0.37,0
1/19/20 6:00,25.54,100.1,0,0,0,0
1/19/20 7:00,25,100.1,44.74,1.75,0.32,0
1/19/20 8:00,25.12,100.1,47.37,1.32,0.34,0.03
1/19/20 9:00,26.16,98.7,0,0,0,3.13
1/19/20 10:00,31.07,85.7,55.91,1.75,0.69,19.11
1/19/20 11:00,35.11,70.64,211.9,5.26,1.43,29.69
1/19/20 12:00,37.3,65.29,13.91,3.95,1.04,36.94
1/19/20 13:00,39.91,58.4,142.7,3.95,1.28,39.72
1/19/20 14:00,40.26,55.86,136.9,5.7,2.26,31.42
1/19/20 15:00,41.42,52.26,165.8,6.58,2.31,30.03
1/19/20 16:00,42.21,50.28,180.8,6.14,2.19,18.34
1/19/20 17:00,41.1,55.75,153.8,5.04,1.97,3.08
1/19/20 18:00,37.86,59.46,149.4,3.95,1.6,0.04
1/19/20 19:00,36.21,62.12,140.5,4.6,1.48,0
1/19/20 20:00,34.32,65.35,122.7,6.8,1.66,0
1/19/20 21:00,33.65,68.65,232.2,3.07,1.27,0
1/19/20 22:00,30.53,82.7,338.8,1.75,0.28,0
1/19/20 23:00,28.35,89.7,225,1.32,0.16,0
1/20/20 0:00,28.16,90.1,60.55,1.32,0.2,0
1/20/20 1:00,28.84,86.9,69.36,1.75,0.4,0
1/20/20 2:00,28.79,87.4,70.47,0.66,0.01,0
1/20/20 3:00,28.67,89.2,21.92,1.1,0.08,0
1/20/20 4:00,28.24,90.7,239.6,1.75,0.19,0
1/20/20 5:00,27.14,94.5,68.84,1.75,0.39,0
1/20/20 6:00,27.51,95.8,0,0,0,0
1/20/20 7:00,29.04,89.8,83.9,1.1,0.1,0
1/20/20 8:00,28.98,93.3,91.5,1.32,0.22,0.01
1/20/20 9:00,30.45,88.5,162.8,1.53,0.11,2.16
1/20/20 10:00,32.04,83.2,227.1,2.19,0.42,4.58
1/20/20 11:00,34.66,73.59,149.5,2.85,0.47,12.74
1/20/20 12:00,36.19,66.96,39.55,4.38,1.39,14
1/20/20 13:00,37.96,62.62,193.2,2.85,0.98,18.76
1/20/20 14:00,39.41,59.72,38.89,3.29,1.28,18.12
1/20/20 15:00,39.84,58.01,9.88,4.82,2.08,14.03
1/20/20 16:00,40.07,59.78,22.82,3.07,0.81,5.25
1/20/20 17:00,39.77,64.92,47.09,1.32,0.36,1.94
1/20/20 18:00,37.93,69.93,0,0,0,0.03
1/20/20 19:00,36.58,79.97,222.5,1.75,0.54,0
1/20/20 20:00,36.47,74.1,55.44,2.41,0.96,0
1/20/20 21:00,33.53,86.9,192,0.88,0.11,0
1/20/20 22:00,33.72,89.9,0,0,0,0
1/20/20 23:00,34.7,86.6,235,1.32,0.08,0
1/21/20 0:00,34.09,87.7,332.9,1.53,0.15,0
1/21/20 1:00,34.4,87.3,241.1,2.19,0.49,0
1/21/20 2:00,34.71,88.9,200.4,2.19,0.62,0
1/21/20 3:00,35.75,80.7,340.6,1.75,0.65,0
1/21/20 4:00,34.28,88.9,332.8,1.97,0.52,0
1/21/20 5:00,35.2,84.9,69.95,1.75,0.22,0
1/21/20 6:00,35.01,85.8,258.7,1.32,0.23,0
1/21/20 7:00,35.19,85.3,298.1,2.63,0.72,0
1/21/20 8:00,34.58,90.6,5.9,1.32,0.23,0.01
1/21/20 9:00,35.68,82.7,327.5,0.88,0.03,1.78
1/21/20 10:00,38.93,74.28,317.5,2.63,0.48,13.63
1/21/20 11:00,40.82,67.62,225.8,2.85,0.82,14.42
1/21/20 12:00,43.14,60.29,253.1,2.41,0.65,13.35
1/21/20 13:00,43.13,63.42,79.54,4.16,1.9,6.94
1/21/20 14:00,48.58,51.96,137,10.96,3.47,9.2
1/21/20 15:00,49.91,48.34,111,11.84,3.76,8.41
1/21/20 16:00,49.65,48.49,131.7,9.86,3.37,5.05
1/21/20 17:00,49.04,51.22,132.8,7.89,3.07,1.9
1/21/20 18:00,47.57,55.86,224.5,3.07,1.45,0.07
1/21/20 19:00,45.36,66.34,186.4,4.16,1.76,0
1/21/20 20:00,39.12,97.2,85.3,4.82,1.37,0
1/21/20 21:00,39.01,100.1,147.4,1.75,0.38,0
1/21/20 22:00,35.96,100.1,321.1,1.53,0.16,0
1/21/20 23:00,34.5,100.1,350.4,1.1,0.06,0
1/22/20 0:00,32.42,100.1,256.6,0.88,0.06,0
1/22/20 1:00,30.77,100.1,242.9,1.97,0.09,0
1/22/20 2:00,30.1,100.1,0,0,0,0
1/22/20 3:00,30.05,100.1,239.9,1.97,0.56,0
1/22/20 4:00,29.27,100.1,239.4,2.19,0.51,0
1/22/20 5:00,28.29,100.1,215.4,1.97,0.51,0
1/22/20 6:00,28.35,100.1,9.92,2.19,0.29,0
1/22/20 7:00,27.79,100.1,0,0,0,0
1/22/20 8:00,28.96,100.1,0,0,0,0.02
1/22/20 9:00,30.19,100.1,0,0,0,4.42
1/22/20 10:00,32.64,100.1,0,0,0,10.85
1/22/20 11:00,37.48,100.1,94.4,1.32,0.11,23.82
1/22/20 12:00,41.63,88.5,137.7,3.95,1.18,33.08
1/22/20 13:00,44.79,59.11,100.6,4.38,2.23,42.65
1/22/20 14:00,46.8,50.07,262.3,4.82,1.99,39.13
1/22/20 15:00,47.88,46.85,316.4,5.04,1.46,35.98
1/22/20 16:00,45.97,49.99,38.6,7.01,2.45,10.44
1/22/20 17:00,45.18,51.6,62.28,2.19,0.8,2.81
1/22/20 18:00,42.85,62.97,158,2.85,0.93,0.07
1/22/20 19:00,41.63,66.58,183.3,0.88,0.07,0
1/22/20 20:00,41.15,70.49,160.8,3.73,0.69,0
1/22/20 21:00,40.67,72.46,123.7,2.19,0.71,0
1/22/20 22:00,40.86,72.28,162.4,1.75,0.58,0
1/22/20 23:00,40.68,79.08,145.9,4.38,0.94,0
1/23/20 0:00,39.83,83.5,246.4,1.97,0.42,0
1/23/20 1:00,39.27,91,112.3,1.32,0.14,0
1/23/20 2:00,39.21,91.8,11.99,1.53,0.22,0
1/23/20 3:00,39.39,91.4,0,0,0,0
1/23/20 4:00,39.45,92.9,0,0,0,0
1/23/20 5:00,38.84,97.8,310.6,1.1,0.1,0
1/23/20 6:00,39.15,97.2,248.3,1.75,0.2,0
1/23/20 7:00,38.84,95.3,250.3,1.1,0.06,0
1/23/20 8:00,38.84,94.1,3.49,3.51,1.13,0.02
1/23/20 9:00,39.21,94.7,0,0,0,3.82
1/23/20 10:00,40.56,90.8,305.2,1.75,0.54,6.09
1/23/20 11:00,42.03,86.8,274.5,2.19,0.29,12.79
1/23/20 12:00,44.23,80.7,172.1,3.07,1.2,22.9
1/23/20 13:00,45.99,76.17,211,3.29,1.36,21.94
1/23/20 14:00,48.91,69.48,190.7,2.41,0.69,24.12
1/23/20 15:00,53.56,61.41,165.7,2.19,0.81,28.76
1/23/20 16:00,54.16,55.66,112.7,2.85,0.84,16.12
1/23/20 17:00,51.28,58.3,135.6,3.07,0.99,5.57
1/23/20 18:00,46.14,72.39,26.23,1.1,0.06,0.09
1/23/20 19:00,42.65,83.7,0,0,0,0
1/23/20 20:00,41.07,91.7,147.9,1.32,0.08,0
1/23/20 21:00,39.99,97.3,238.2,1.53,0.35,0
1/23/20 22:00,40.24,99.7,46.92,2.85,0.45,0
1/23/20 23:00,39.02,100,66.34,2.41,0.25,0
1/24/20 0:00,37.06,100.1,54.18,1.32,0.31,0
1/24/20 1:00,37.68,100.1,71.06,2.63,1.19,0
1/24/20 2:00,37.5,100.1,335.9,1.53,0.35,0
1/24/20 3:00,37.86,100.1,70.43,2.19,0.3,0
1/24/20 4:00,38.3,100.1,7.83,8.99,2.38,0
1/24/20 5:00,38.54,100.1,96.2,3.07,0.76,0
1/24/20 6:00,39.64,100,262.3,3.51,1.19,0
1/24/20 7:00,41.6,99.2,179.4,6.36,1.39,0
1/24/20 8:00,40.68,100,235.9,1.53,0.21,0.01
1/24/20 9:00,41.23,100,300.4,2.85,1.16,1.54
1/24/20 10:00,41.41,100,15.45,3.51,0.9,4.7
1/24/20 11:00,41.53,100,40.47,2.19,1.16,12.72
1/24/20 12:00,43.31,100,59.3,2.63,0.35,14.93
1/24/20 13:00,43.85,100.1,174.3,3.51,1.01,10.7
1/24/20 14:00,44.63,99.8,25.68,2.85,0.79,10.48
1/24/20 15:00,46.71,87.4,26.44,3.95,1.71,15.91
1/24/20 16:00,49.22,73.69,1.58,8.33,2.25,21.43
1/24/20 17:00,47.07,74.88,324.2,4.38,0.8,3.18
1/24/20 18:00,42.05,93.3,309.3,0.88,0.03,0.15
1/24/20 19:00,40.83,99.5,30.98,1.75,0.15,0
1/24/20 20:00,38.58,100,101.9,1.32,0.24,0
1/24/20 21:00,39.82,100,355.1,0.66,0.01,0
1/24/20 22:00,40.06,100.1,184,2.63,0.88,0
1/24/20 23:00,39.88,100.1,0,0,0,0
1/25/20 0:00,39.45,100.1,118.1,4.82,1.24,0
1/25/20 1:00,38.96,100.1,50.08,1.97,0.49,0
1/25/20 2:00,38.71,100.1,178.6,1.32,0.39,0
1/25/20 3:00,37.92,100.1,67.81,0.66,0.02,0
1/25/20 4:00,36.7,100.1,108.8,0.66,0.02,0
1/25/20 5:00,36.45,100,64.45,1.53,0.77,0
1/25/20 6:00,36.39,100,59.98,2.85,1.16,0
1/25/20 7:00,35.66,100,71.12,1.32,0.39,0
1/25/20 8:00,35.84,100,44.54,2.19,0.39,0.03
1/25/20 9:00,36.7,100,268.8,2.19,0.47,4.56
1/25/20 10:00,38.36,100.1,326.3,3.29,1.02,5.4
1/25/20 11:00,37.56,100.1,345.4,3.73,0.87,3.79
1/25/20 12:00,40.01,100.1,106.1,3.51,1.45,20.24
1/25/20 13:00,43.56,88.7,198.2,5.04,2.19,13.97
1/25/20 14:00,44.35,85.3,181.1,5.26,1.67,9.42
1/25/20 15:00,43.79,97.1,113,2.85,1.26,9.99
1/25/20 16:00,44.46,88.5,169,7.01,2.39,5.81
1/25/20 17:00,44.69,83.8,172.3,3.95,1.38,2.49
1/25/20 18:00,43.9,85.1,228.2,1.32,0.23,0.05
1/25/20 19:00,42.8,93.4,240.5,0.88,0.08,0
1/25/20 20:00,42.56,94.2,74.36,2.19,0.87,0
1/25/20 21:00,40.91,98.9,104.5,1.75,0.49,0
1/25/20 22:00,39.63,100.1,309.8,2.19,0.39,0
1/25/20 23:00,40.61,97.3,73.57,1.53,0.14,0
1/26/20 0:00,40.19,99.9,0,0,0,0
1/26/20 1:00,37.12,100.1,78.68,2.63,0.83,0
1/26/20 2:00,39.15,100.1,263.7,2.19,0.47,0
1/26/20 3:00,39.95,100.1,229.8,2.19,0.56,0
1/26/20 4:00,44.91,79.79,305.7,5.48,1.25,0
1/26/20 5:00,48.58,63.84,291.9,3.51,1.23,0
1/26/20 6:00,39.88,100.1,345.7,5.48,1.72,0
1/26/20 7:00,39.81,100.1,101,1.97,0.24,0
1/26/20 8:00,39.75,100,126.4,2.19,0.67,0
1/26/20 9:00,40,100,24.55,2.63,0.45,0.74
1/26/20 10:00,40.18,100,332.8,2.63,0.39,3.37
1/26/20 11:00,41.23,100,227.7,1.97,0.71,5.87
1/26/20 12:00,42.27,100,26.06,2.85,1.16,7.01
1/26/20 13:00,42.81,100,343.3,2.85,0.86,7.24
1/26/20 14:00,43.11,100,108.9,2.85,0.56,4.4
1/26/20 15:00,42.93,100,181,3.73,1.26,2.83
1/26/20 16:00,43.05,100,308,2.63,0.74,1.66
1/26/20 17:00,41.09,100,321,7.01,2.74,1.22
1/26/20 18:00,41.09,100,308.9,5.92,1.59,0.06
1/26/20 19:00,39.81,100,121.9,1.97,0.38,0
1/26/20 20:00,39.75,100,82.1,1.97,0.6,0
1/26/20 21:00,39.02,100,252.5,1.32,0.1,0
1/26/20 22:00,38.96,100,25.4,1.32,0.12,0
1/26/20 23:00,39.09,100,43.73,2.85,1.18,0
1/27/20 0:00,36.58,100,227.9,1.97,0.44,0
1/27/20 1:00,34.07,100,0,0,0,0
1/27/20 2:00,33.89,100,225.6,1.97,0.81,0
1/27/20 3:00,33.77,100,40.4,3.07,1.35,0
1/27/20 4:00,33.47,100.1,0,0,0,0
1/27/20 5:00,34.14,100.1,32.19,1.32,0.04,0
1/27/20 6:00,33.78,100.1,33.87,1.97,0.25,0
1/27/20 7:00,34.88,100,226,2.85,0.7,0
1/27/20 8:00,35.55,100,168.9,3.29,0.89,0.02
1/27/20 9:00,35.92,100.1,0,0,0,4.45
1/27/20 10:00,38.25,100,102.1,1.75,0.25,10.96
1/27/20 11:00,42.35,100.1,212.6,1.97,0.76,24.42
1/27/20 12:00,46.02,81.6,100,3.07,1.03,35.67
1/27/20 13:00,48.14,60.33,345.2,8.99,2.64,46.8
1/27/20 14:00,47.87,57.46,320.3,8.77,2.02,18.72
1/27/20 15:00,48.42,51.22,258.9,6.8,2.31,30.79
1/27/20 16:00,47.68,52.29,289.3,4.6,1.14,10.91
1/27/20 17:00,46.76,55.94,81.9,1.75,1.02,4.14
1/27/20 18:00,45.72,59.63,38.97,5.04,1.08,0.07
1/27/20 19:00,44.63,66.03,217.7,2.41,0.9,0
1/27/20 20:00,42.61,71.25,24.72,1.1,0.03,0
1/27/20 21:00,41.39,82.9,196.9,1.75,0.19,0
1/27/20 22:00,39.5,89.4,73.83,1.32,0.21,0
1/27/20 23:00,39.75,87.2,294.4,1.53,0.43,0
1/28/20 0:00,45.94,57.7,159.4,6.8,2.51,0
1/28/20 1:00,45.64,58.28,173.1,5.7,1.76,0
1/28/20 2:00,45.75,60.85,208.1,7.45,1.65,0
1/28/20 3:00,46.05,62.86,154.1,7.89,2.06,0
1/28/20 4:00,44.03,75.87,264.8,1.97,0.34,0
1/28/20 5:00,41.34,95.6,339.2,1.75,0.29,0
1/28/20 6:00,41.77,94.2,176.1,4.16,1.24,0
1/28/20 7:00,40.3,100.1,180.5,1.32,0.08,0
1/28/20 8:00,39.63,100,295.3,1.32,0.02,0.01
1/28/20 9:00,40.43,100,167.7,4.6,1.5,1.1
1/28/20 10:00,40.18,100,22.94,1.1,0.04,3.83
1/28/20 11:00,42.21,100,206.5,1.75,0.25,9.02
1/28/20 12:00,45.08,96.9,160.8,4.38,1.84,19.55
1/28/20 13:00,48.12,73.72,149.5,7.67,2.48,18.12
1/28/20 14:00,48.42,68.21,154.9,6.14,1.87,10.55
1/28/20 15:00,38.14,100.1,71.04,4.82,2.47,4.1
1/28/20 16:00,42.79,100,219.4,1.97,0.5,15.83
1/28/20 17:00,41.2,100,131.3,1.53,0.62,2.52
1/28/20 18:00,39.62,100.1,0,0,0,0.19
1/28/20 19:00,38.46,100,319.9,1.32,0.24,0
1/28/20 20:00,37.86,100,55.03,0.66,0.03,0
1/28/20 21:00,37.98,100,222.9,1.32,0.23,0
1/28/20 22:00,37.62,100.1,168.2,1.97,0.48,0
1/28/20 23:00,35.17,100,24.8,1.32,0.24,0
1/29/20 0:00,35.23,100,241,1.75,0.27,0
1/29/20 1:00,33.76,100,88.3,1.97,0.35,0
1/29/20 2:00,32.54,100,93,1.32,0.05,0
1/29/20 3:00,32.37,100.1,80.2,0.66,0.01,0
1/29/20 4:00,33.04,100.1,230.7,2.19,0.59,0
1/29/20 5:00,34.33,100,0,0,0,0
1/29/20 6:00,33.78,100,43.71,2.41,1.23,0
1/29/20 7:00,32.31,100.1,0,0,0,0
1/29/20 8:00,33.16,100.1,0,0,0,0.05
1/29/20 9:00,32.92,100.1,52.49,3.95,1.86,2.77
1/29/20 10:00,34.08,100.1,173.4,6.14,1.85,12.02
1/29/20 11:00,38.74,100,157.3,5.04,1.74,28.26
1/29/20 12:00,44.36,85.9,230.4,4.16,1.33,38.19
1/29/20 13:00,46,71.13,175.2,4.16,1.99,40.41
1/29/20 14:00,46.22,62.87,326.4,8.33,2.16,31.62
1/29/20 15:00,46.95,56.81,349.3,6.14,1.6,20.16
1/29/20 16:00,45.97,56.09,311.2,5.92,1.61,8.05
1/29/20 17:00,45.48,58.26,348.9,3.51,1.32,4.11
1/29/20 18:00,44.08,62.48,0,0,0,0.14
1/29/20 19:00,42.61,72.82,0,0,0,0
1/29/20 20:00,41.45,76.4,232.9,1.1,0.12,0
1/29/20 21:00,41.22,86,33.63,1.75,0.41,0
1/29/20 22:00,40.31,96.8,343.6,1.75,0.16,0
1/29/20 23:00,39.26,100.1,0,0,0,0
1/30/20 0:00,39.02,100.1,333,1.53,0.03,0
1/30/20 1:00,38.17,100.1,316.5,1.97,0.16,0
1/30/20 2:00,37.25,100.1,326.2,1.75,0.24,0
1/30/20 3:00,36.95,100.1,333.3,1.1,0.05,0
1/30/20 4:00,36.82,100,345.6,1.32,0.1,0
1/30/20 5:00,36.76,100,343.3,2.19,0.28,0
1/30/20 6:00,35.6,100,314,5.04,0.67,0
1/30/20 7:00,35.54,100,314.7,4.38,0.96,0
1/30/20 8:00,33.83,100.1,133.7,1.75,0.12,0.12
1/30/20 9:00,35.3,100,291.5,2.63,0.34,6.92
1/30/20 10:00,34.87,100.1,249.3,3.51,1.03,3.97
1/30/20 11:00,35.18,100.1,0.05,3.51,0.81,5.99
1/30/20 12:00,36.46,100.1,336.6,5.26,1.09,15.97
1/30/20 13:00,38.6,100.1,286.8,3.29,1.04,19.35
1/30/20 14:00,39.52,99.3,310.9,3.73,0.96,12.09
1/30/20 15:00,43.06,88.7,291.4,3.95,1.08,27.15
1/30/20 16:00,42.07,78.09,255.2,4.38,1.35,10.83
1/30/20 17:00,41.82,80.6,253.3,5.26,1.14,5.02
1/30/20 18:00,38.15,90.4,190.4,0.66,0.11,0.28
1/30/20 19:00,35.78,100.1,135.7,1.75,0.19,0
1/30/20 20:00,34.13,100.1,15.72,1.75,0.32,0
1/30/20 21:00,33.1,100.1,84.9,1.32,0.13,0
1/30/20 22:00,34.02,100.1,181.2,5.48,1.41,0
1/30/20 23:00,33.66,100.1,293.7,1.32,0.2,0
1/31/20 0:00,31.51,100.1,319.3,1.32,0.33,0
1/31/20 1:00,32.74,100.1,117.3,1.97,0.52,0
1/31/20 2:00,33.78,100.1,29.49,2.19,0.53,0
1/31/20 3:00,35.13,100,166.5,0.44,0,0
1/31/20 4:00,35.8,98.9,315.7,1.32,0.31,0
1/31/20 5:00,36.04,98.9,0,0,0,0
1/31/20 6:00,36.35,100,349.3,0.66,0.03,0
1/31/20 7:00,36.84,99,91.8,1.1,0.11,0
1/31/20 8:00,37.39,99.1,34.46,2.19,0.5,0.03
1/31/20 9:00,38.5,94.3,247.5,1.75,0.19,2.68
1/31/20 10:00,40.45,83,207.1,2.19,0.77,7.09
1/31/20 11:00,42.95,75.39,269.4,3.29,0.71,13.56
1/31/20 12:00,43.62,76.17,283.4,2.19,0.63,12.82
1/31/20 13:00,44.78,72.33,350.5,2.85,0.73,13.58
1/31/20 14:00,48.38,66.85,57.31,2.85,1.21,34.34
1/31/20 15:00,52.22,57.77,192,7.45,3.26,34.15
1/31/20 16:00,51.53,59.46,176.9,10.96,3.87,23.36
1/31/20 17:00,52.02,62.22,70.5,4.38,0.77,7.08
1/31/20 18:00,49.14,71.27,348.7,1.97,0.38,0.17
1/31/20 19:00,47.43,77.02,298,1.97,0.27,0
1/31/20 20:00,49.52,65.61,189.5,3.95,1.15,0
1/31/20 21:00,46.52,75.44,309.3,2.41,0.62,0
1/31/20 22:00,42.3,88.2,284.8,2.19,0.79,0
1/31/20 23:00,40.23,95.7,277.4,2.41,0.61,0
2/1/20 0:00,37.73,100.1,304.6,3.07,0.66,0
2/1/20 1:00,36.76,100.1,287.2,3.07,0.83,0
2/1/20 2:00,35.29,100.1,62.04,1.53,0.37,0
2/1/20 3:00,34.38,100.1,231.2,2.19,0.24,0
2/1/20 4:00,33.28,100.1,0,0,0,0
2/1/20 5:00,32.55,100.1,0,0,0,0
2/1/20 6:00,34.08,100.1,24.85,1.97,0.34,0
2/1/20 7:00,33.47,100.1,68.26,1.97,0.23,0
2/1/20 8:00,34.27,100,252.6,1.97,0.37,0.04
2/1/20 9:00,35.31,100.1,32.5,4.82,1.46,4.41
2/1/20 10:00,38.74,98.8,278.9,4.38,0.91,9.97
2/1/20 11:00,41.01,91,241,5.04,1.43,14.92
2/1/20 12:00,47.8,75.45,325.7,3.29,1.33,20.2
2/1/20 13:00,54.09,44.76,177.3,11.18,4.02,13.94
2/1/20 14:00,56.08,38.66,135.6,13.81,5.07,12.9
2/1/20 15:00,56.62,35.69,157.1,13.37,4.28,11.57
2/1/20 16:00,56.86,35.04,134.7,13.37,4.38,7.18
2/1/20 17:00,55.5,35.82,149.3,12.71,4.02,3.35
2/1/20 18:00,54.15,38.71,160,8.55,2.86,0.26
2/1/20 19:00,54.15,38.25,163.8,9.86,3.35,0
2/1/20 20:00,51.95,40.47,243,7.01,1.68,0
2/1/20 21:00,45.22,68.14,344.9,3.95,0.83,0
2/1/20 22:00,39.85,82.7,313.3,1.53,0.19,0
2/1/20 23:00,36.73,92.7,212.4,2.63,0.43,0
2/2/20 0:00,39.14,95.1,352.5,6.36,1.3,0
2/2/20 1:00,36.7,94.2,32.3,2.41,0.4,0
2/2/20 2:00,35.41,100.1,205.8,3.07,0.33,0
2/2/20 3:00,35.66,100.1,10.73,5.04,1.64,0
2/2/20 4:00,35.29,100.1,286.9,1.75,0.34,0
2/2/20 5:00,38.54,90.4,297.2,5.04,1,0
2/2/20 6:00,37.2,92.9,310.4,9.86,2.84,0
2/2/20 7:00,34.5,100.1,295,8.33,2.12,0
2/2/20 8:00,33.27,100.1,287.6,7.45,1.13,0.05
2/2/20 9:00,32.78,100.1,281.4,7.45,1.12,1.77
2/2/20 10:00,32.48,100.1,305.7,5.48,1.64,6.64
2/2/20 11:00,33.23,98.9,308.2,6.58,1.2,8.96
2/2/20 12:00,33.41,92.8,316.6,8.99,1.71,10.53
2/2/20 13:00,33.78,79.63,280.1,8.11,2.07,12.34
2/2/20 14:00,33.71,78.87,282.3,6.14,1.67,9.75
2/2/20 15:00,33.47,91.6,290.2,8.11,2.16,9.02
2/2/20 16:00,34.7,76.98,311.7,7.67,2.14,8.03
2/2/20 17:00,34.76,61.09,319.7,9.86,3.02,6.89
2/2/20 18:00,33.72,56.57,319,12.28,3.53,0.54
2/2/20 19:00,32.12,56,308.8,11.4,3.37,0
2/2/20 20:00,30.53,58.33,327.8,8.33,2.44,0
2/2/20 21:00,29.25,63.06,295.3,6.58,2.14,0
2/2/20 22:00,28.84,59.03,310.8,9.43,2.93,0
2/2/20 23:00,28.53,52.73,326.9,12.93,3.54,0
2/3/20 0:00,28.41,53.96,309.7,10.74,3.4,0
2/3/20 1:00,27.67,56.38,307.9,10.08,2.8,0
2/3/20 2:00,26.88,59.2,311.8,9.21,2.16,0
2/3/20 3:00,26.4,63.78,317.1,7.23,2.65,0
2/3/20 4:00,25.61,66.98,304,8.33,2.05,0
2/3/20 5:00,26.65,59.88,310.4,10.74,2.64,0
2/3/20 6:00,26.59,53.22,307.5,9.64,3.02,0
2/3/20 7:00,26.9,49.4,302.2,9.21,2.81,0
2/3/20 8:00,26.71,47.06,304.5,11.62,3.31,0.18
2/3/20 9:00,27.45,48.45,309.3,14.25,4.05,5.64
2/3/20 10:00,31.31,39.47,309.5,13.81,3.76,24.79
2/3/20 11:00,33.94,35.75,279.2,11.4,3.32,36.79
2/3/20 12:00,36.62,24.53,323.7,16.88,4.15,44.83
2/3/20 13:00,37.52,27.05,313.2,13.37,4.64,47.95
2/3/20 14:00,38.56,26.33,313.6,16.44,4.93,46.18
2/3/20 15:00,38.42,24.33,313.9,14.25,4.64,39.28
2/3/20 16:00,38.66,21.67,315.6,15.78,4.29,22.06
2/3/20 17:00,36.58,22.37,321.4,16,3.99,7.07
2/3/20 18:00,33.58,26.15,314.6,8.99,2.53,0.61
2/3/20 19:00,31.2,39.42,308.1,6.36,1.88,0
2/3/20 20:00,29.31,42.5,316.2,3.95,1.37,0
2/3/20 21:00,27.3,49.18,65.36,2.63,1.01,0
2/3/20 22:00,26.64,55.71,295.1,3.29,0.89,0
2/3/20 23:00,26.1,55.38,9.51,7.67,0.97,0
2/4/20 0:00,25,55.53,61.64,2.41,0.91,0
2/4/20 1:00,21.81,67.42,46.54,1.75,0.26,0
2/4/20 2:00,19.54,76.58,45.36,1.75,0.39,0
2/4/20 3:00,18.82,81.5,91.9,1.32,0.18,0
2/4/20 4:00,17.54,87.9,0,0,0,0
2/4/20 5:00,16.5,89.4,91.1,1.75,0.26,0
2/4/20 6:00,16.39,91.1,24.73,1.75,0.1,0
2/4/20 7:00,15.65,93.2,17.39,1.32,0.1,0
2/4/20 8:00,15.41,92.8,0,0,0,0.28
2/4/20 9:00,22.59,78.65,144.4,1.1,0.06,11.91
2/4/20 10:00,26.7,57.74,120.7,3.07,0.95,25.09
2/4/20 11:00,28.64,50.69,325.3,4.16,1.47,36.44
2/4/20 12:00,33.09,44.57,176.4,4.38,1.74,43.66
2/4/20 13:00,37.06,36.21,284.7,5.92,1.86,41.71
2/4/20 14:00,37.23,31.57,280.4,10.08,2.73,42.8
2/4/20 15:00,35.92,35.63,290.8,10.08,2.47,32.21
2/4/20 16:00,35.74,35.6,293.7,9.21,2.6,22.37
2/4/20 17:00,34.02,38.21,302.1,5.92,1.52,6.6
2/4/20 18:00,32.92,41.99,335.7,5.26,2,0.44
2/4/20 19:00,31.89,46,327,3.07,0.83,0
2/4/20 20:00,30.8,52.01,0,0,0,0
2/4/20 21:00,30,57.75,0,0,0,0
2/4/20 22:00,29.39,63.35,0,0,0,0
2/4/20 23:00,29.77,67.7,0,0,0,0
2/5/20 0:00,31,63.03,0.25,3.29,0.28,0
2/5/20 1:00,31.43,61.85,349.5,2.41,0.15,0
2/5/20 2:00,31.61,69.69,31.52,3.95,1.67,0
2/5/20 3:00,30.87,82.7,32.47,5.48,2.24,0
2/5/20 4:00,30.74,84.5,34.63,4.38,1.47,0
2/5/20 5:00,31.11,80.1,326.5,2.63,0.47,0
2/5/20 6:00,29.82,98.7,342.4,2.41,0.22,0
2/5/20 7:00,29.88,100.1,311.7,1.32,0.19,0
2/5/20 8:00,29.27,100.1,162.9,1.97,0.5,0.05
2/5/20 9:00,29.33,100.1,165,1.75,0.39,1.36
2/5/20 10:00,30.43,100.1,162.6,3.07,0.97,3.38
2/5/20 11:00,31.6,100.1,169.8,1.75,0.4,7
2/5/20 12:00,33.86,100.1,107.1,1.32,0.16,17.5
2/5/20 13:00,34.35,98.5,20.32,3.73,1.32,21.62
2/5/20 14:00,34.51,99.8,83.6,1.75,0.59,17.28
2/5/20 15:00,33.84,100.1,150.7,3.07,0.76,9.4
2/5/20 16:00,33.35,100.1,188.1,1.32,0.06,4.57
2/5/20 17:00,32.67,100.1,0,0,0,2.22
2/5/20 18:00,32.55,100,0,0,0,0.13
2/5/20 19:00,32.56,100,0,0,0,0
2/5/20 20:00,32.75,100,0,0,0,0
2/5/20 21:00,32.69,100.1,0,0,0,0
2/5/20 22:00,32.82,100.1,0,0,0,0
2/5/20 23:00,32.81,100.1,238.7,1.75,0.29,0
2/6/20 0:00,32.57,100.1,0,0,0,0
2/6/20 1:00,32.7,100.1,308.3,1.32,0.03,0
2/6/20 2:00,32.94,100.1,244.7,1.53,0.1,0
2/6/20 3:00,33.18,100.1,83.8,3.07,0.51,0
2/6/20 4:00,33.67,100.1,33.41,2.19,0.54,0
2/6/20 5:00,34.71,100.1,275.2,4.6,1.75,0
2/6/20 6:00,37.4,100,307.6,7.89,1.59,0
2/6/20 7:00,37.76,100,231.6,2.19,0.72,0
2/6/20 8:00,38.07,100,8.81,0.88,0.02,0.04
2/6/20 9:00,39.11,100,333.3,1.97,0.12,1.47
2/6/20 10:00,39.78,100,234.4,2.41,0.36,2.93
